0.864,-36
0.866,-35.6
0.868,-39.8
0.87,-47.5
0.872,-57.5
0.874,-66.5
0.876,-69
0.878,-64.9
0.88,-55.6
0.882,-46.1
0.884,-40.3
0.886,-38
0.888,-39.8
0.89,-45
0.892,-53
0.894,-59.5
0.896,-60.6
0.898,-54.6
0.9,-44
0.902,-33.5
0.904,-25.9
0.906,-22.2
0.908,-22.4
0.91,-27
0.912,-34.2
0.914,-39.5
0.916,-38.7
0.918,-33
0.92,-22.5
0.922,-11.3
0.924,-4.22
0.926,-0.588
0.928,-0.397
0.93,-4.86
0.932,-11
0.934,-16.9
0.936,-17.7
0.938,-11.4
0.94,-1.16
0.942,8.9
0.944,16.1
0.946,19.2
0.948,18.7
0.95,14.1
0.952,6.55
0.954,0.176
0.956,-0.525
0.958,4.13
0.96,13.7
0.962,22.9
0.964,28.8
0.966,31.5
0.968,29.6
0.97,23.4
0.972,15.7
0.974,7.82
0.976,5.91
0.978,10.2
0.98,18.5
0.982,26.8
0.984,32.4
0.986,34.6
0.988,31.8
0.99,25.5
0.992,16
0.994,7.44
0.996,4.51
0.998,8.46
1,17.2
1.002,25.7
1.004,31.2
1.006,33.4
1.008,30.6
1.01,23.1
1.012,13.4
1.014,4.32
1.016,1.51
1.018,5.4
1.02,14.1
1.022,23.2
1.024,29
1.026,30.6
1.028,27.5
1.03,20.6
1.032,10.5
1.034,1.45
1.036,-1.93
1.038,2.41
1.04,11.8
1.042,20.6
1.044,26.3
1.046,28.1
1.048,25.5
1.05,18.6
1.052,8.52
1.054,-0.716
1.056,-3.14
1.058,0.431
1.06,9.67
1.062,19.3
1.064,25.2
1.066,27.3
1.068,24.8
1.07,18
1.072,8.46
1.074,-1.1
1.076,-3.46
1.078,0.622
1.08,9.92
1.082,19.7
1.084,25.9
1.086,28.3
1.088,25.8
1.09,18.7
1.092,9.1
1.094,0.559
1.096,-2.18
1.098,2.09
1.1,11.5
1.102,20.8
1.104,27.2
1.106,29.7
1.108,27.3
1.11,21
1.112,12.1
1.114,3.04
1.116,0.559
1.118,4.13
1.12,13.2
1.122,22.7
1.124,28.6
1.126,30.8
1.128,28.7
1.13,22
1.132,12.8
1.134,4.06
1.136,0.75
1.138,4.83
1.14,13.9
1.142,22.7
1.144,29.2
1.146,31.1
1.148,28.7
1.15,21.9
1.152,12
1.154,3.11
1.156,0.113
1.158,3.62
1.16,12.8
1.162,21.8
1.164,27.6
1.166,29.8
1.168,27
1.17,19.9
1.172,10.5
1.174,1.39
1.176,-2.12
1.178,1.77
1.18,10.4
1.182,19.2
1.184,25.9
1.186,27.4
1.188,25
1.19,18.5
1.192,8.71
1.194,0.559
1.196,-2.63
1.198,1.07
1.2,9.99
1.202,18.8
1.204,24.8
1.206,27.1
1.208,25
1.21,18.6
1.212,9.67
1.214,1.26
1.216,-1.23
1.218,2.6
1.22,11.3
1.222,20.4
1.224,26.2
1.226,28.3
1.228,26.6
1.23,20.2
1.232,12
1.234,3.68
1.236,1
1.238,4.38
1.24,13
1.242,22.3
1.244,28.5
1.246,30.9
1.248,28.8
1.25,22.7
1.252,14
1.254,5.34
1.256,2.6
1.258,6.42
1.26,14.6
1.262,23.6
1.264,29.5
1.266,31.4
1.268,29.7
1.27,23.3
1.272,14.6
1.274,6.87
1.276,3.94
1.278,7.31
1.28,15.5
1.282,23.7
1.284,29.5
1.286,31
1.288,29.1
1.29,23.4
1.292,14.9
1.294,6.8
1.296,4.06
1.298,7.06
1.3,15.1
1.302,23.1
1.304,28.4
1.306,29.8
1.308,28.1
1.31,21.7
1.312,13.7
1.314,4.57
1.316,1.32
1.318,3.87
1.32,11.3
1.322,19.2
1.324,24
1.326,25
1.328,22.6
1.33,16.1
1.332,7.69
1.334,-1.35
1.336,-4.6
1.338,-3.2
1.34,3.94
1.342,11.6
1.344,15.8
1.346,16.7
1.348,14.1
1.35,7.69
1.352,-1.03
1.354,-10.1
1.356,-13.7
1.358,-11
1.36,-4.35
1.362,2.28
1.364,7.5
1.366,8.71
1.368,6.23
1.37,0.24
1.372,-8.87
1.374,-16.4
1.376,-19.3
1.378,-17.2
1.38,-9.76
1.382,-3.01
1.384,2.22
1.386,4.13
1.388,1.71
1.39,-4.03
1.392,-11.9
1.394,-20.7
1.396,-23.7
1.398,-21.2
1.4,-14
1.402,-6.32
1.404,-1.23
1.406,0.24
1.408,-1.42
1.41,-7.09
1.412,-15.4
1.414,-22.2
1.416,-24.9
1.418,-22.1
1.42,-14.4
1.422,-6.45
1.424,-1.23
1.426,1.2
1.428,-0.206
1.43,-5.18
1.432,-12.2
1.434,-19.8
1.436,-22.1
1.438,-18.7
1.44,-11.5
1.442,-3.33
1.444,2.02
1.446,4.06
1.448,2.72
1.45,-2.37
1.452,-10.4
1.454,-17.3
1.456,-19.9
1.458,-17.1
1.46,-9.76
1.462,-2.31
1.464,3.17
1.466,5.15
1.468,3.68
1.47,-1.74
1.472,-9.83
1.474,-17.7
1.476,-20.4
1.478,-17.8
1.48,-10.6
1.482,-3.39
1.484,2.09
1.486,4.06
1.488,2.22
1.49,-3.39
1.492,-10.7
1.494,-18.7
1.496,-21.9
1.498,-19.4
1.5,-12.4
1.502,-5.18
1.504,0.113
1.506,1.39
1.508,-0.27
1.51,-6.26
1.512,-13.6
1.514,-22.5
1.516,-25.7
1.518,-23.7
1.52,-17.1
1.522,-10.1
1.524,-4.98
1.526,-3.9
1.528,-6.19
1.53,-12.3
1.532,-20.5
1.534,-28.8
1.536,-32.1
1.538,-30.3
1.54,-24.3
1.542,-17.9
1.544,-13.4
1.546,-12.5
1.548,-15
1.55,-21.7
1.552,-30.5
1.554,-39.7
1.556,-43.6
1.558,-43
1.56,-37.2
1.562,-30.7
1.564,-26.8
1.566,-26.1
1.568,-29.3
1.57,-36.6
1.572,-45.9
1.574,-56.1
1.576,-60.4
1.578,-59.2
1.58,-53.2
1.582,-45.9
1.584,-41.2
1.586,-40.9
1.588,-43.1
1.59,-50.2
1.592,-58.7
1.594,-67
1.596,-69.7
1.598,-66.7
1.6,-58.4
1.602,-49.6
1.604,-43.3
1.606,-41.2
1.608,-42.3
1.61,-48.1
1.612,-56.5
1.614,-64.5
1.616,-67.6
1.618,-65.1
1.62,-57.6
1.622,-49.6
1.624,-43
1.626,-41.6
1.628,-43
1.63,-48.5
1.632,-56.9
1.634,-65.2
1.636,-68.1
1.638,-66.2
1.64,-58.2
1.642,-50.3
1.644,-44
1.646,-41.9
1.648,-43.3
1.65,-48.8
1.652,-56.8
1.654,-65.3
1.656,-67.9
1.658,-66
1.66,-58.5
1.662,-49.8
1.664,-44.7
1.666,-42.3
1.668,-43.1
1.67,-48.7
1.672,-56.2
1.674,-64.9
1.676,-67.9
1.678,-65.3
1.68,-57.4
1.682,-48.9
1.684,-43.7
1.686,-41.6
1.688,-43
1.69,-48.4
1.692,-56
1.694,-64.9
1.696,-67.6
1.698,-65.5
1.7,-57.9
1.702,-49.3
1.704,-43.5
1.706,-41.3
1.708,-42.3
1.71,-47.6
1.712,-55.1
1.714,-63.1
1.716,-65.9
1.718,-62.8
1.72,-54.6
1.722,-45.4
1.724,-38.5
1.726,-35.6
1.728,-35.4
1.73,-39.7
1.732,-47.1
1.734,-53.9
1.736,-55
1.738,-50.5
1.74,-40.7
1.742,-29.6
1.744,-20.8
1.746,-15.4
1.748,-14
1.75,-16.9
1.752,-21.7
1.754,-27.4
1.756,-27.8
1.758,-21.8
1.76,-10.5
1.762,1.58
1.764,11.3
1.766,17.3
1.768,19.4
1.77,16.7
1.772,10.9
1.774,4.06
1.776,2.79
1.778,6.42
1.78,15.7
1.782,25.9
1.784,32.2
1.786,34.6
1.788,32.8
1.79,25.8
1.792,16
1.794,5.15
1.796,-0.716
1.798,-1.54
1.8,2.22
1.802,7.5
1.804,8.71
1.806,6.17
1.808,-0.27
1.81,-10.8
1.812,-23.7
1.814,-37.6
1.816,-46.2
1.818,-48.8
1.82,-45
1.822,-39.9
1.824,-36.8
1.826,-36.6
1.828,-40.1
1.83,-46.6
1.832,-54.8
1.834,-64.2
1.836,-66.8
1.838,-63.5
1.84,-55.3
1.842,-45.4
1.844,-37.4
1.846,-33
1.848,-31.2
1.85,-33.5
1.852,-37.5
1.854,-42.8
1.856,-42.4
1.858,-36.6
1.86,-26.1
1.862,-14.5
1.864,-5.37
1.866,0.877
1.868,2.28
1.87,0.877
1.872,-3.39
1.874,-9.25
1.876,-9.51
1.878,-4.92
1.88,4.95
1.882,16.2
1.884,25
1.886,28.1
1.888,28.8
1.89,24.8
1.892,20
1.894,12.1
1.896,10.6
1.898,12.7
1.9,19.7
1.902,28.9
1.904,34.3
1.906,37.4
1.908,37.1
1.91,32.3
1.912,23
1.914,16.6
1.916,13.9
1.918,15.1
1.92,22.6
1.922,31.5
1.924,36.9
1.926,39.9
1.928,38.4
1.93,32.2
1.932,24.3
1.934,14
1.936,10.6
1.938,12.2
1.94,19.7
1.942,28.3
1.944,34.6
1.946,37.1
1.948,36.4
1.95,30.4
1.952,21.8
1.954,10.7
1.956,6.99
1.958,8.46
1.96,16.2
1.962,24.7
1.964,30.3
1.966,31.7
1.968,29.5
1.97,21.3
1.972,12.2
1.974,0.0488
1.976,-5.11
1.978,-5.18
1.98,1.45
1.982,8.9
1.984,14.1
1.986,15
1.988,12.3
1.99,5.15
1.992,-4.54
1.994,-15.7
1.996,-20.5
1.998,-19.4
2,-12.6
2.002,-4.47
2.004,0.559
2.006,2.53
2.008,0.0488
2.01,-6.7
2.012,-15.4
2.014,-25.9
2.016,-30.7
2.018,-29.6
2.02,-24.1
2.022,-16
2.024,-11.8
2.026,-10.3
2.028,-12.6
2.03,-18.3
2.032,-26.9
2.034,-36.5
2.036,-40.7
2.038,-39.6
2.04,-33.7
2.042,-25.6
2.044,-20.8
2.046,-18.5
2.048,-20
2.05,-24.9
2.052,-32.8
2.054,-41.5
2.056,-44.7
2.058,-43.1
2.06,-36.1
2.062,-27.9
2.064,-21.9
2.066,-19.8
2.068,-20.8
2.07,-26
2.072,-33.3
2.074,-42.4
2.076,-45.8
2.078,-44.3
2.08,-37.2
2.082,-29.1
2.084,-22.7
2.086,-20.1
2.088,-20.9
2.09,-26.6
2.092,-33.5
2.094,-43
2.096,-45.6
2.098,-44.4
2.1,-36.5
2.102,-28.6
2.104,-22.6
2.106,-20.6
2.108,-21.5
2.11,-26.3
2.112,-32.7
2.114,-41.8
2.116,-44.7
2.118,-43
2.12,-35.4
2.122,-28.1
2.124,-22.1
2.126,-19.3
2.128,-19.6
2.13,-24.9
2.132,-31.3
2.134,-39
2.136,-42.5
2.138,-40.7
2.14,-34.5
2.142,-26.5
2.144,-21.5
2.146,-18.8
2.148,-19.7
2.15,-23.4
2.152,-30.3
2.154,-38.6
2.156,-41.2
2.158,-39.7
2.16,-33.9
2.162,-25.6
2.164,-21.4
2.166,-19
2.168,-19.3
2.17,-23.5
2.172,-29.8
2.174,-37.1
2.176,-40.5
2.178,-39.2
2.18,-32.8
2.182,-25.5
2.184,-20.7
2.186,-18
2.188,-18.6
2.19,-22.9
2.192,-29.6
2.194,-37.2
2.196,-40.2
2.198,-38.7
2.2,-32.3
2.202,-24.5
2.204,-19.1
2.206,-16.3
2.208,-16.4
2.21,-20.8
2.212,-26.8
2.214,-34.5
2.216,-37.2
2.218,-35.4
2.22,-28.6
2.222,-20.8
2.224,-14.3
2.226,-11.9
2.228,-12
2.23,-16.1
2.232,-21.9
2.234,-30.1
2.236,-32.6
2.238,-31.3
2.24,-23.7
2.242,-15.9
2.244,-9.76
2.246,-6.77
2.248,-7.21
2.25,-11.8
2.252,-17.4
2.254,-25.5
2.256,-28.7
2.258,-26.6
2.26,-20.1
2.262,-12.4
2.264,-5.69
2.266,-3.77
2.268,-4.22
2.27,-8.11
2.272,-14.4
2.274,-21.8
2.276,-24.5
2.278,-22.7
2.28,-16.2
2.282,-7.85
2.284,-2.12
2.286,0.686
2.288,0.431
2.29,-3.33
2.292,-9
2.294,-16.8
2.296,-20.1
2.298,-18.7
2.3,-12.9
2.302,-5.3
2.304,-0.27
2.306,2.09
2.308,1
2.31,-2.24
2.312,-9.38
2.314,-16
2.316,-19
2.318,-17.9
2.32,-11.4
2.322,-4.35
2.324,1.2
2.326,3.81
2.328,3.49
2.33,-0.0786
2.332,-6.19
2.334,-13.8
2.336,-17.5
2.338,-16.8
2.34,-11.2
2.342,-3.65
2.344,1.13
2.346,2.85
2.348,2.02
2.35,-2.05
2.352,-8.87
2.354,-17.2
2.356,-20.1
2.358,-19.6
2.36,-12.6
2.362,-5.81
2.364,0.176
2.366,3.04
2.368,2.28
2.37,-1.99
2.372,-7.85
2.374,-16.8
2.376,-19.9
2.378,-18.7
2.38,-12.3
2.382,-4.73
2.384,1.45
2.386,4.06
2.388,3.49
2.39,-1.67
2.392,-8.11
2.394,-16.2
2.396,-20
2.398,-19
2.4,-12.4
2.402,-5.56
2.404,0.495
2.406,3.11
2.408,2.15
2.41,-3.14
2.412,-9.06
2.414,-17.9
2.416,-21.4
2.418,-20.8
2.42,-15.4
2.422,-8.36
